,node_number,edge_number,graph,fw_node_wfs,bw_node_wfs,connected,fw_len,bw_len
2474,4,6,"move(1,2). move(1,4). move(2,3). move(2,4). move(3,4). move(4,2).",{'draw'},"{'won', 'lost'}",SAT,1,2
2475,4,5,"move(1,2). move(1,4). move(2,3). move(2,4). move(3,4).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
2476,4,7,"move(1,2). move(1,3). move(1,4). move(2,3). move(2,4). move(3,4). move(4,2).",{'draw'},"{'won', 'lost'}",SAT,1,2
2477,4,7,"move(1,2). move(1,4). move(2,3). move(2,4). move(3,4). move(4,2). move(4,3).",{'draw'},"{'won', 'lost'}",SAT,1,2
2478,4,6,"move(1,2). move(1,4). move(2,3). move(2,4). move(3,4). move(4,3).",{'draw'},"{'won', 'lost'}",SAT,1,2
2479,4,7,"move(1,2). move(1,3). move(1,4). move(2,3). move(2,4). move(3,4). move(4,3).",{'draw'},"{'won', 'lost'}",SAT,1,2
2480,4,8,"move(1,2). move(1,3). move(1,4). move(2,3). move(2,4). move(3,4). move(4,2). move(4,3).",{'draw'},"{'won', 'lost'}",SAT,1,2
2481,4,5,"move(1,2). move(2,3). move(2,4). move(3,2). move(3,4).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
2482,4,6,"move(1,2). move(1,4). move(2,3). move(2,4). move(3,2). move(3,4).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
2483,4,7,"move(1,2). move(1,3). move(1,4). move(2,3). move(2,4). move(3,2). move(3,4).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
2484,4,6,"move(1,2). move(1,3). move(2,3). move(2,4). move(3,2). move(3,4).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
2485,4,6,"move(1,2). move(2,3). move(2,4). move(3,2). move(3,4). move(4,3).",{'draw'},"{'won', 'draw', 'lost'}",SAT,1,3
2486,4,7,"move(1,2). move(1,4). move(2,3). move(2,4). move(3,2). move(3,4). move(4,3).",{'draw'},"{'won', 'lost'}",SAT,1,2
2487,4,7,"move(1,2). move(1,3). move(2,3). move(2,4). move(3,2). move(3,4). move(4,3).",{'draw'},"{'won', 'lost'}",SAT,1,2
2488,4,6,"move(1,2). move(2,3). move(2,4). move(3,2). move(3,4). move(4,2).",{'draw'},"{'won', 'lost'}",SAT,1,2
2489,4,7,"move(1,2). move(1,3). move(2,3). move(2,4). move(3,2). move(3,4). move(4,2).",{'draw'},"{'won', 'lost'}",SAT,1,2
2490,4,8,"move(1,2). move(1,3). move(1,4). move(2,3). move(2,4). move(3,2). move(3,4). move(4,3).",{'draw'},"{'won', 'lost'}",SAT,1,2
2491,4,7,"move(1,2). move(2,3). move(2,4). move(3,2). move(3,4). move(4,2). move(4,3).",{'draw'},"{'won', 'draw', 'lost'}",SAT,1,3
2492,4,8,"move(1,2). move(1,3). move(2,3). move(2,4). move(3,2). move(3,4). move(4,2). move(4,3).",{'draw'},"{'won', 'lost'}",SAT,1,2
2493,4,8,"move(1,2). move(1,4). move(2,3). move(2,4). move(3,2). move(3,4). move(4,2). move(4,3).",{'draw'},"{'won', 'lost'}",SAT,1,2
2494,4,7,"move(1,2). move(1,4). move(2,3). move(2,4). move(3,2). move(3,4). move(4,2).",{'draw'},"{'won', 'lost'}",SAT,1,2
2495,4,8,"move(1,2). move(1,3). move(1,4). move(2,3). move(2,4). move(3,2). move(3,4). move(4,2).",{'draw'},"{'won', 'lost'}",SAT,1,2
2496,4,9,"move(1,2). move(1,3). move(1,4). move(2,3). move(2,4). move(3,2). move(3,4). move(4,2). move(4,3).",{'draw'},"{'won', 'lost'}",SAT,1,2
2497,4,3,"move(1,2). move(3,1). move(3,4).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
2498,4,4,"move(1,2). move(1,3). move(3,1). move(3,4).","{'won', 'lost'}",{'draw'},SAT,2,1
2499,4,4,"move(1,2). move(2,3). move(3,1). move(3,4).","{'won', 'lost'}",{'draw'},SAT,2,1
2500,4,5,"move(1,2). move(1,3). move(2,3). move(3,1). move(3,4).","{'won', 'lost'}",{'draw'},SAT,2,1
2501,4,4,"move(1,2). move(2,4). move(3,1). move(3,4).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
2502,4,5,"move(1,2). move(2,3). move(2,4). move(3,1). move(3,4).","{'won', 'lost'}",{'draw'},SAT,2,1
2503,4,5,"move(1,2). move(1,3). move(2,4). move(3,1). move(3,4).","{'won', 'lost'}",{'draw'},SAT,2,1
2504,4,6,"move(1,2). move(1,3). move(2,3). move(2,4). move(3,1). move(3,4).","{'won', 'lost'}",{'draw'},SAT,2,1
2505,4,4,"move(1,2). move(3,1). move(3,2). move(3,4).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
2506,4,5,"move(1,2). move(1,3). move(3,1). move(3,2). move(3,4).","{'won', 'lost'}",{'draw'},SAT,2,1
2507,4,5,"move(1,2). move(2,4). move(3,1). move(3,2). move(3,4).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
2508,4,6,"move(1,2). move(1,3). move(2,4). move(3,1). move(3,2). move(3,4).","{'won', 'lost'}",{'draw'},SAT,2,1
2509,4,6,"move(1,2). move(2,3). move(2,4). move(3,1). move(3,2). move(3,4).","{'won', 'lost'}",{'draw'},SAT,2,1
2510,4,5,"move(1,2). move(2,3). move(3,1). move(3,2). move(3,4).","{'won', 'lost'}",{'draw'},SAT,2,1
2511,4,6,"move(1,2). move(1,3). move(2,3). move(3,1). move(3,2). move(3,4).","{'won', 'lost'}",{'draw'},SAT,2,1
2512,4,7,"move(1,2). move(1,3). move(2,3). move(2,4). move(3,1). move(3,2). move(3,4).","{'won', 'lost'}",{'draw'},SAT,2,1
2513,4,4,"move(1,2). move(3,1). move(3,4). move(4,2).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
2514,4,5,"move(1,2). move(3,1). move(3,2). move(3,4). move(4,2).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
2515,4,5,"move(1,2). move(1,3). move(3,1). move(3,4). move(4,2).","{'won', 'lost'}",{'draw'},SAT,2,1
2516,4,6,"move(1,2). move(1,3). move(3,1). move(3,2). move(3,4). move(4,2).","{'won', 'lost'}",{'draw'},SAT,2,1
2517,4,5,"move(1,2). move(2,3). move(3,1). move(3,4). move(4,2).",{'draw'},{'draw'},SAT,1,1
2518,4,6,"move(1,2). move(2,3). move(3,1). move(3,2). move(3,4). move(4,2).",{'draw'},{'draw'},SAT,1,1
2519,4,6,"move(1,2). move(1,3). move(2,3). move(3,1). move(3,4). move(4,2).",{'draw'},{'draw'},SAT,1,1
2520,4,7,"move(1,2). move(1,3). move(2,3). move(3,1). move(3,2). move(3,4). move(4,2).",{'draw'},{'draw'},SAT,1,1
2521,4,5,"move(1,2). move(2,4). move(3,1). move(3,4). move(4,2).",{'draw'},"{'won', 'lost'}",SAT,1,2
2522,4,6,"move(1,2). move(1,3). move(2,4). move(3,1). move(3,4). move(4,2).",{'draw'},{'draw'},SAT,1,1
2523,4,6,"move(1,2). move(2,3). move(2,4). move(3,1). move(3,4). move(4,2).",{'draw'},{'draw'},SAT,1,1
2524,4,6,"move(1,2). move(2,4). move(3,1). move(3,2). move(3,4). move(4,2).",{'draw'},"{'won', 'lost'}",SAT,1,2
2525,4,7,"move(1,2). move(2,3). move(2,4). move(3,1). move(3,2). move(3,4). move(4,2).",{'draw'},{'draw'},SAT,1,1
2526,4,7,"move(1,2). move(1,3). move(2,3). move(2,4). move(3,1). move(3,4). move(4,2).",{'draw'},{'draw'},SAT,1,1
2527,4,7,"move(1,2). move(1,3). move(2,4). move(3,1). move(3,2). move(3,4). move(4,2).",{'draw'},{'draw'},SAT,1,1
2528,4,8,"move(1,2). move(1,3). move(2,3). move(2,4). move(3,1). move(3,2). move(3,4). move(4,2).",{'draw'},{'draw'},SAT,1,1
2529,4,4,"move(1,2). move(1,4). move(3,1). move(3,4).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
2530,4,5,"move(1,2). move(1,3). move(1,4). move(3,1). move(3,4).","{'won', 'lost'}",{'draw'},SAT,2,1
2531,4,5,"move(1,2). move(1,4). move(3,1). move(3,4). move(4,2).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
2532,4,6,"move(1,2). move(1,3). move(1,4). move(3,1). move(3,4). move(4,2).","{'won', 'lost'}",{'draw'},SAT,2,1
2533,4,5,"move(1,2). move(1,4). move(2,4). move(3,1). move(3,4).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
2534,4,6,"move(1,2). move(1,3). move(1,4). move(2,4). move(3,1). move(3,4).","{'won', 'lost'}",{'draw'},SAT,2,1
2535,4,6,"move(1,2). move(1,4). move(2,4). move(3,1). move(3,4). move(4,2).",{'draw'},"{'won', 'lost'}",SAT,1,2
2536,4,5,"move(1,2). move(1,4). move(3,1). move(3,2). move(3,4).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
2537,4,7,"move(1,2). move(1,3). move(1,4). move(2,4). move(3,1). move(3,4). move(4,2).",{'draw'},{'draw'},SAT,1,1
2538,4,6,"move(1,2). move(1,3). move(1,4). move(3,1). move(3,2). move(3,4).","{'won', 'lost'}",{'draw'},SAT,2,1
2539,4,6,"move(1,2). move(1,4). move(2,4). move(3,1). move(3,2). move(3,4).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
2540,4,6,"move(1,2). move(1,4). move(3,1). move(3,2). move(3,4). move(4,2).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
2541,4,7,"move(1,2). move(1,3). move(1,4). move(2,4). move(3,1). move(3,2). move(3,4).","{'won', 'lost'}",{'draw'},SAT,2,1
2542,4,7,"move(1,2). move(1,4). move(2,4). move(3,1). move(3,2). move(3,4). move(4,2).",{'draw'},"{'won', 'lost'}",SAT,1,2
2543,4,7,"move(1,2). move(1,3). move(1,4). move(3,1). move(3,2). move(3,4). move(4,2).","{'won', 'lost'}",{'draw'},SAT,2,1
2544,4,8,"move(1,2). move(1,3). move(1,4). move(2,4). move(3,1). move(3,2). move(3,4). move(4,2).",{'draw'},{'draw'},SAT,1,1
2545,4,5,"move(1,2). move(1,4). move(2,3). move(3,1). move(3,4).","{'won', 'lost'}",{'draw'},SAT,2,1
2546,4,6,"move(1,2). move(1,3). move(1,4). move(2,3). move(3,1). move(3,4).","{'won', 'lost'}",{'draw'},SAT,2,1
2547,4,7,"move(1,2). move(1,3). move(1,4). move(2,3). move(3,1). move(3,2). move(3,4).","{'won', 'lost'}",{'draw'},SAT,2,1
2548,4,6,"move(1,2). move(1,4). move(2,3). move(3,1). move(3,2). move(3,4).","{'won', 'lost'}",{'draw'},SAT,2,1
2549,4,7,"move(1,2). move(1,4). move(2,3). move(3,1). move(3,2). move(3,4). move(4,2).",{'draw'},{'draw'},SAT,1,1
2550,4,6,"move(1,2). move(1,4). move(2,3). move(3,1). move(3,4). move(4,2).",{'draw'},{'draw'},SAT,1,1
2551,4,7,"move(1,2). move(1,3). move(1,4). move(2,3). move(3,1). move(3,4). move(4,2).",{'draw'},{'draw'},SAT,1,1
2552,4,8,"move(1,2). move(1,3). move(1,4). move(2,3). move(3,1). move(3,2). move(3,4). move(4,2).",{'draw'},{'draw'},SAT,1,1
2553,4,6,"move(1,2). move(1,4). move(2,3). move(2,4). move(3,1). move(3,4).","{'won', 'lost'}",{'draw'},SAT,2,1
2554,4,7,"move(1,2). move(1,4). move(2,3). move(2,4). move(3,1). move(3,4). move(4,2).",{'draw'},{'draw'},SAT,1,1
2555,4,7,"move(1,2). move(1,3). move(1,4). move(2,3). move(2,4). move(3,1). move(3,4).","{'won', 'lost'}",{'draw'},SAT,2,1
2556,4,8,"move(1,2). move(1,3). move(1,4). move(2,3). move(2,4). move(3,1). move(3,4). move(4,2).",{'draw'},{'draw'},SAT,1,1
2557,4,8,"move(1,2). move(1,4). move(2,3). move(2,4). move(3,1). move(3,2). move(3,4). move(4,2).",{'draw'},{'draw'},SAT,1,1
2558,4,7,"move(1,2). move(1,4). move(2,3). move(2,4). move(3,1). move(3,2). move(3,4).","{'won', 'lost'}",{'draw'},SAT,2,1
2559,4,8,"move(1,2). move(1,3). move(1,4). move(2,3). move(2,4). move(3,1). move(3,2). move(3,4).","{'won', 'lost'}",{'draw'},SAT,2,1
2560,4,9,"move(1,2). move(1,3). move(1,4). move(2,3). move(2,4). move(3,1). move(3,2). move(3,4). move(4,2).",{'draw'},{'draw'},SAT,1,1
2561,4,4,"move(1,2). move(3,1). move(3,4). move(4,3).","{'won', 'draw', 'lost'}",{'draw'},SAT,3,1
2562,4,5,"move(1,2). move(1,4). move(3,1). move(3,4). move(4,3).","{'won', 'draw', 'lost'}",{'draw'},SAT,3,1
2563,4,6,"move(1,2). move(1,3). move(1,4). move(3,1). move(3,4). move(4,3).","{'won', 'draw', 'lost'}",{'draw'},SAT,3,1
2564,4,5,"move(1,2). move(1,3). move(3,1). move(3,4). move(4,3).","{'won', 'draw', 'lost'}",{'draw'},SAT,3,1
2565,4,5,"move(1,2). move(2,3). move(3,1). move(3,4). move(4,3).",{'draw'},{'draw'},SAT,1,1
2566,4,6,"move(1,2). move(1,4). move(2,3). move(3,1). move(3,4). move(4,3).",{'draw'},{'draw'},SAT,1,1
2567,4,6,"move(1,2). move(1,3). move(2,3). move(3,1). move(3,4). move(4,3).",{'draw'},{'draw'},SAT,1,1
2568,4,5,"move(1,2). move(2,4). move(3,1). move(3,4). move(4,3).",{'draw'},{'draw'},SAT,1,1
2569,4,7,"move(1,2). move(1,3). move(1,4). move(2,3). move(3,1). move(3,4). move(4,3).",{'draw'},{'draw'},SAT,1,1
2570,4,6,"move(1,2). move(1,3). move(2,4). move(3,1). move(3,4). move(4,3).",{'draw'},{'draw'},SAT,1,1
2571,4,6,"move(1,2). move(2,3). move(2,4). move(3,1). move(3,4). move(4,3).",{'draw'},{'draw'},SAT,1,1
2572,4,7,"move(1,2). move(1,3). move(2,3). move(2,4). move(3,1). move(3,4). move(4,3).",{'draw'},{'draw'},SAT,1,1
2573,4,6,"move(1,2). move(1,4). move(2,4). move(3,1). move(3,4). move(4,3).",{'draw'},{'draw'},SAT,1,1
2574,4,7,"move(1,2). move(1,4). move(2,3). move(2,4). move(3,1). move(3,4). move(4,3).",{'draw'},{'draw'},SAT,1,1
2575,4,7,"move(1,2). move(1,3). move(1,4). move(2,4). move(3,1). move(3,4). move(4,3).",{'draw'},{'draw'},SAT,1,1
2576,4,8,"move(1,2). move(1,3). move(1,4). move(2,3). move(2,4). move(3,1). move(3,4). move(4,3).",{'draw'},{'draw'},SAT,1,1
2577,4,5,"move(1,2). move(3,1). move(3,2). move(3,4). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
2578,4,6,"move(1,2). move(1,3). move(3,1). move(3,2). move(3,4). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
2579,4,6,"move(1,2). move(1,4). move(3,1). move(3,2). move(3,4). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
2580,4,6,"move(1,2). move(2,4). move(3,1). move(3,2). move(3,4). move(4,3).",{'draw'},{'draw'},SAT,1,1
2581,4,7,"move(1,2). move(1,3). move(2,4). move(3,1). move(3,2). move(3,4). move(4,3).",{'draw'},{'draw'},SAT,1,1
2582,4,7,"move(1,2). move(1,4). move(2,4). move(3,1). move(3,2). move(3,4). move(4,3).",{'draw'},{'draw'},SAT,1,1
2583,4,7,"move(1,2). move(1,3). move(1,4). move(3,1). move(3,2). move(3,4). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
2584,4,8,"move(1,2). move(1,3). move(1,4). move(2,4). move(3,1). move(3,2). move(3,4). move(4,3).",{'draw'},{'draw'},SAT,1,1
2585,4,6,"move(1,2). move(2,3). move(3,1). move(3,2). move(3,4). move(4,3).",{'draw'},{'draw'},SAT,1,1
2586,4,7,"move(1,2). move(1,3). move(2,3). move(3,1). move(3,2). move(3,4). move(4,3).",{'draw'},{'draw'},SAT,1,1
2587,4,7,"move(1,2). move(1,4). move(2,3). move(3,1). move(3,2). move(3,4). move(4,3).",{'draw'},{'draw'},SAT,1,1
2588,4,7,"move(1,2). move(2,3). move(2,4). move(3,1). move(3,2). move(3,4). move(4,3).",{'draw'},{'draw'},SAT,1,1
2589,4,8,"move(1,2). move(1,3). move(1,4). move(2,3). move(3,1). move(3,2). move(3,4). move(4,3).",{'draw'},{'draw'},SAT,1,1
2590,4,8,"move(1,2). move(1,4). move(2,3). move(2,4). move(3,1). move(3,2). move(3,4). move(4,3).",{'draw'},{'draw'},SAT,1,1
2591,4,8,"move(1,2). move(1,3). move(2,3). move(2,4). move(3,1). move(3,2). move(3,4). move(4,3).",{'draw'},{'draw'},SAT,1,1
2592,4,9,"move(1,2). move(1,3). move(1,4). move(2,3). move(2,4). move(3,1). move(3,2). move(3,4). move(4,3).",{'draw'},{'draw'},SAT,1,1
2593,4,5,"move(1,2). move(3,1). move(3,4). move(4,2). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
2594,4,6,"move(1,2). move(3,1). move(3,2). move(3,4). move(4,2). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
2595,4,6,"move(1,2). move(1,3). move(3,1). move(3,4). move(4,2). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
2596,4,7,"move(1,2). move(1,3). move(3,1). move(3,2). move(3,4). move(4,2). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
2597,4,6,"move(1,2). move(2,3). move(3,1). move(3,4). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
2598,4,7,"move(1,2). move(2,3). move(3,1). move(3,2). move(3,4). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
2599,4,7,"move(1,2). move(1,3). move(2,3). move(3,1). move(3,4). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
2600,4,8,"move(1,2). move(1,3). move(2,3). move(3,1). move(3,2). move(3,4). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
2601,4,6,"move(1,2). move(2,4). move(3,1). move(3,4). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
2602,4,7,"move(1,2). move(1,3). move(2,4). move(3,1). move(3,4). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
2603,4,7,"move(1,2). move(2,3). move(2,4). move(3,1). move(3,4). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
2604,4,7,"move(1,2). move(2,4). move(3,1). move(3,2). move(3,4). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
2605,4,8,"move(1,2). move(1,3). move(2,3). move(2,4). move(3,1). move(3,4). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
2606,4,8,"move(1,2). move(2,3). move(2,4). move(3,1). move(3,2). move(3,4). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
2607,4,8,"move(1,2). move(1,3). move(2,4). move(3,1). move(3,2). move(3,4). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
2608,4,9,"move(1,2). move(1,3). move(2,3). move(2,4). move(3,1). move(3,2). move(3,4). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
2609,4,7,"move(1,2). move(1,3). move(1,4). move(3,1). move(3,4). move(4,2). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
2610,4,6,"move(1,2). move(1,4). move(3,1). move(3,4). move(4,2). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
2611,4,7,"move(1,2). move(1,4). move(2,4). move(3,1). move(3,4). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
2612,4,8,"move(1,2). move(1,3). move(1,4). move(2,4). move(3,1). move(3,4). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
2613,4,7,"move(1,2). move(1,4). move(3,1). move(3,2). move(3,4). move(4,2). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
2614,4,8,"move(1,2). move(1,3). move(1,4). move(3,1). move(3,2). move(3,4). move(4,2). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
2615,4,8,"move(1,2). move(1,4). move(2,4). move(3,1). move(3,2). move(3,4). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
2616,4,9,"move(1,2). move(1,3). move(1,4). move(2,4). move(3,1). move(3,2). move(3,4). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
2617,4,7,"move(1,2). move(1,4). move(2,3). move(3,1). move(3,4). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
2618,4,8,"move(1,2). move(1,3). move(1,4). move(2,3). move(3,1). move(3,4). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
2619,4,8,"move(1,2). move(1,4). move(2,3). move(3,1). move(3,2). move(3,4). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
2620,4,9,"move(1,2). move(1,3). move(1,4). move(2,3). move(3,1). move(3,2). move(3,4). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
2621,4,8,"move(1,2). move(1,4). move(2,3). move(2,4). move(3,1). move(3,4). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
2622,4,9,"move(1,2). move(1,4). move(2,3). move(2,4). move(3,1). move(3,2). move(3,4). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
2623,4,9,"move(1,2). move(1,3). move(1,4). move(2,3). move(2,4). move(3,1). move(3,4). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
2624,4,2,"move(1,2). move(2,1).",{'draw'},{'draw'},SAT,1,1
2625,4,3,"move(1,2). move(1,3). move(2,1).","{'won', 'lost'}",{'draw'},SAT,2,1
2626,4,10,"move(1,2). move(1,3). move(1,4). move(2,3). move(2,4). move(3,1). move(3,2). move(3,4). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
2627,4,3,"move(1,2). move(2,1). move(3,4).","{'won', 'draw', 'lost'}","{'won', 'draw', 'lost'}",UNSAT,3,3
2628,4,3,"move(1,2). move(2,1). move(3,1).",{'draw'},"{'won', 'lost'}",SAT,1,2
2629,4,4,"move(1,2). move(1,3). move(2,1). move(3,4).","{'won', 'draw', 'lost'}",{'draw'},SAT,3,1
2630,4,4,"move(1,2). move(2,1). move(3,1). move(3,4).","{'won', 'draw', 'lost'}","{'won', 'lost'}",SAT,3,2
2631,4,4,"move(1,2). move(1,3). move(2,1). move(3,1).",{'draw'},{'draw'},SAT,1,1
2632,4,5,"move(1,2). move(1,3). move(2,1). move(3,1). move(3,4).","{'won', 'draw', 'lost'}",{'draw'},SAT,3,1
2633,4,3,"move(1,2). move(2,1). move(4,3).","{'won', 'draw', 'lost'}","{'won', 'draw', 'lost'}",UNSAT,3,3
2634,4,4,"move(1,2). move(1,3). move(2,1). move(4,3).","{'won', 'lost'}","{'won', 'draw', 'lost'}",SAT,2,3
2635,4,4,"move(1,2). move(2,1). move(3,1). move(4,3).",{'draw'},"{'won', 'draw', 'lost'}",SAT,1,3
2636,4,5,"move(1,2). move(1,3). move(2,1). move(3,1). move(4,3).",{'draw'},"{'won', 'draw', 'lost'}",SAT,1,3
2637,4,4,"move(1,2). move(2,1). move(3,4). move(4,3).",{'draw'},{'draw'},UNSAT,1,1
2638,4,5,"move(1,2). move(2,1). move(3,1). move(3,4). move(4,3).",{'draw'},{'draw'},SAT,1,1
2639,4,5,"move(1,2). move(1,3). move(2,1). move(3,4). move(4,3).",{'draw'},{'draw'},SAT,1,1
2640,4,3,"move(1,2). move(2,1). move(4,2).",{'draw'},"{'won', 'lost'}",SAT,1,2
2641,4,6,"move(1,2). move(1,3). move(2,1). move(3,1). move(3,4). move(4,3).",{'draw'},{'draw'},SAT,1,1
2642,4,4,"move(1,2). move(1,3). move(2,1). move(4,2).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
2643,4,4,"move(1,2). move(2,1). move(4,2). move(4,3).","{'won', 'draw', 'lost'}","{'won', 'lost'}",SAT,3,2
2644,4,5,"move(1,2). move(1,3). move(2,1). move(4,2). move(4,3).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
2645,4,4,"move(1,2). move(2,1). move(3,4). move(4,2).",{'draw'},"{'won', 'draw', 'lost'}",SAT,1,3
2646,4,5,"move(1,2). move(2,1). move(3,4). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
2647,4,5,"move(1,2). move(1,3). move(2,1). move(3,4). move(4,2).",{'draw'},{'draw'},SAT,1,1
2648,4,6,"move(1,2). move(1,3). move(2,1). move(3,4). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
2649,4,4,"move(1,2). move(2,1). move(3,1). move(4,2).",{'draw'},"{'won', 'lost'}",SAT,1,2
2650,4,5,"move(1,2). move(1,3). move(2,1). move(3,1). move(4,2).",{'draw'},"{'won', 'draw', 'lost'}",SAT,1,3
2651,4,5,"move(1,2). move(2,1). move(3,1). move(3,4). move(4,2).",{'draw'},"{'won', 'lost'}",SAT,1,2
2652,4,6,"move(1,2). move(1,3). move(2,1). move(3,1). move(3,4). move(4,2).",{'draw'},{'draw'},SAT,1,1
2653,4,5,"move(1,2). move(2,1). move(3,1). move(4,2). move(4,3).",{'draw'},"{'won', 'lost'}",SAT,1,2
2654,4,6,"move(1,2). move(2,1). move(3,1). move(3,4). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
2655,4,6,"move(1,2). move(1,3). move(2,1). move(3,1). move(4,2). move(4,3).",{'draw'},"{'won', 'lost'}",SAT,1,2
2656,4,3,"move(1,2). move(1,4). move(2,1).","{'won', 'lost'}",{'draw'},SAT,2,1
2657,4,4,"move(1,2). move(1,4). move(2,1). move(4,2).",{'draw'},{'draw'},SAT,1,1
2658,4,7,"move(1,2). move(1,3). move(2,1). move(3,1). move(3,4). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
2659,4,4,"move(1,2). move(1,3). move(1,4). move(2,1).","{'won', 'lost'}",{'draw'},SAT,2,1
2660,4,5,"move(1,2). move(1,3). move(1,4). move(2,1). move(4,2).","{'won', 'lost'}",{'draw'},SAT,2,1
2661,4,4,"move(1,2). move(1,4). move(2,1). move(3,1).","{'won', 'lost'}","{'won', 'lost'}",SAT,2,2
2662,4,5,"move(1,2). move(1,3). move(1,4). move(2,1). move(3,1).","{'won', 'lost'}",{'draw'},SAT,2,1
2663,4,5,"move(1,2). move(1,4). move(2,1). move(3,1). move(4,2).",{'draw'},"{'won', 'lost'}",SAT,1,2
2664,4,6,"move(1,2). move(1,3). move(1,4). move(2,1). move(3,1). move(4,2).",{'draw'},{'draw'},SAT,1,1
2665,4,4,"move(1,2). move(1,4). move(2,1). move(4,3).","{'won', 'draw', 'lost'}",{'draw'},SAT,3,1
2666,4,5,"move(1,2). move(1,3). move(1,4). move(2,1). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
2667,4,6,"move(1,2). move(1,3). move(1,4). move(2,1). move(3,1). move(4,3).",{'draw'},{'draw'},SAT,1,1
2668,4,5,"move(1,2). move(1,4). move(2,1). move(3,1). move(4,3).",{'draw'},{'draw'},SAT,1,1
2669,4,5,"move(1,2). move(1,4). move(2,1). move(4,2). move(4,3).","{'won', 'draw', 'lost'}",{'draw'},SAT,3,1
2670,4,6,"move(1,2). move(1,4). move(2,1). move(3,1). move(4,2). move(4,3).",{'draw'},{'draw'},SAT,1,1
2671,4,4,"move(1,2). move(1,4). move(2,1). move(3,4).","{'won', 'lost'}","{'won', 'draw', 'lost'}",SAT,2,3
2672,4,6,"move(1,2). move(1,3). move(1,4). move(2,1). move(4,2). move(4,3).","{'won', 'lost'}",{'draw'},SAT,2,1
